backend,pipeline,scheduler,n_pods_batch,n_nodes_or_atoms,n_shots,max_iter,pod_name,seed,pod_wall_s,batch_wall_s,n_iterations,total_qpu_wait_s,total_circuit_time_s,avg_qpu_wait_s,avg_circuit_time_s,approximation_ratio,converged,total_elapsed_s,timestamp
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-0,100,921.0,1494.47,1,69.108,74.303,69.108,74.303,0.579048,False,839.568,2026-06-18T23:04:55.254387+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-1,101,1041.0,1494.47,1,97.872,102.509,97.872,102.509,0.490952,False,931.234,2026-06-18T23:04:55.392210+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-2,102,1336.0,1494.47,1,70.711,75.715,70.711,75.715,0.534286,False,1254.439,2026-06-18T23:04:55.530902+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-3,103,857.0,1494.47,1,40.354,44.013,40.354,44.013,0.583333,False,807.311,2026-06-18T23:04:55.667988+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-4,104,1218.0,1494.47,1,69.846,74.812,69.846,74.812,0.548095,False,1137.096,2026-06-18T23:04:55.801416+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-5,105,1191.0,1494.47,1,98.306,103.448,98.306,103.448,0.609048,False,1082.01,2026-06-18T23:04:55.941242+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-6,106,981.0,1494.47,1,37.178,40.73,37.178,40.73,0.59381,False,934.402,2026-06-18T23:04:56.075165+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-7,107,1399.0,1494.47,1,214.285,225.465,214.285,225.465,0.549048,False,1167.737,2026-06-18T23:04:56.209279+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-8,108,1281.0,1494.47,1,129.13,133.834,129.13,133.834,0.62,False,1141.103,2026-06-18T23:04:56.341956+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-9,109,893.0,1494.47,1,44.87,48.014,44.87,48.014,0.524762,False,837.596,2026-06-18T23:04:56.473222+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-10,110,1489.0,1494.47,1,186.414,190.901,186.414,190.901,0.607143,False,1291.409,2026-06-18T23:04:56.608401+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-11,111,1129.0,1494.47,1,188.008,192.579,188.008,192.579,0.553333,False,928.93,2026-06-18T23:04:56.742610+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-12,112,1252.0,1494.47,1,307.527,312.259,307.527,312.259,0.571905,False,933.56,2026-06-18T23:04:56.877054+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-13,113,1158.0,1494.47,1,133.076,136.265,133.076,136.265,0.589524,False,1016.835,2026-06-18T23:04:57.010263+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-14,114,1067.0,1494.47,1,213.883,218.62,213.883,218.62,0.521429,False,842.85,2026-06-18T23:04:57.141893+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-15,115,1005.0,1494.47,1,158.385,163.059,158.385,163.059,0.592381,False,836.376,2026-06-18T23:04:57.273529+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-16,116,1304.0,1494.47,1,341.247,344.974,341.247,344.974,0.540476,False,952.807,2026-06-18T23:04:57.406718+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-17,117,1457.0,1494.47,1,146.891,158.828,146.891,158.828,0.534762,False,1292.344,2026-06-18T23:04:57.536259+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-18,118,950.0,1494.47,1,159.997,164.891,159.997,164.891,0.555714,False,778.579,2026-06-18T23:04:57.675503+00:00
iqm_garnet,gate,default,20,14,100,5,qaoa-exp-iqm-garnet-n20-q14-19,119,1070.0,1494.47,1,222.302,225.45,222.302,225.45,0.551905,False,838.187,2026-06-18T23:04:57.806159+00:00
